ClientName,NetAssets,EstablishedTime,Region,NumberOfFunds,service,flag
Aristotle,1718.15,2012,EUR,6,PortfolioSolutions,Y
Aristotle,1718.15,2012,EUR,6,FXServices,N
Aristotle,1718.15,2012,EUR,6,FinancingCollateralServices,N
UBS,1714.24,2003,APAC,3.8,InvestmentServicing,Y
UBS,1714.24,2003,APAC,3.8,Custody,N
UBS,1714.24,2003,APAC,3.8,ETFSolutionsCost,Y
UBS,1714.24,2003,APAC,3.8,FundAccounting,N
UBS,1714.24,2003,APAC,3.8,RiskAnalytics,N
UBS,1714.24,2003,APAC,3.8,MultiAssetClassAnalytics,N
UBS,1714.24,2003,APAC,3.8,DigitalExperience,N
UBS,1714.24,2003,APAC,3.8,PortfolioSolutions,Y
UBS,1714.24,2003,APAC,3.8,FXServices,N
UBS,1714.24,2003,APAC,3.8,FinancingCollateralServices,N
ClearBridge,1701.52,2010,APAC,9.7,InvestmentServicing,Y
ClearBridge,1701.52,2010,APAC,9.7,Custody,N
ClearBridge,1701.52,2010,APAC,9.7,ETFSolutionsCost,Y
ClearBridge,1701.52,2010,APAC,9.7,FundAccounting,N
ClearBridge,1701.52,2010,APAC,9.7,RiskAnalytics,N
ClearBridge,1701.52,2010,APAC,9.7,MultiAssetClassAnalytics,N
ClearBridge,1701.52,2010,APAC,9.7,DigitalExperience,N
ClearBridge,1701.52,2010,APAC,9.7,PortfolioSolutions,Y
ClearBridge,1701.52,2010,APAC,9.7,FXServices,N
ClearBridge,1701.52,2010,APAC,9.7,FinancingCollateralServices,N
"Boulder Capital, LLC",1693.94,1972,APAC,InvestmentServicing,4.3,N
"Boulder Capital, LLC",1693.94,1972,APAC,Custody,Y,N
"Boulder Capital, LLC",1693.94,1972,APAC,ETFSolutionsCost,N,N
"Boulder Capital, LLC",1693.94,1972,APAC,FundAccounting,Y,N
"Boulder Capital, LLC",1693.94,1972,APAC,RiskAnalytics,N,N
"Boulder Capital, LLC",1693.94,1972,APAC,MultiAssetClassAnalytics,N,N
"Boulder Capital, LLC",1693.94,1972,APAC,DigitalExperience,N,N
"Boulder Capital, LLC",1693.94,1972,APAC,PortfolioSolutions,N,N
"Boulder Capital, LLC",1693.94,1972,APAC,FXServices,Y,N
"Boulder Capital, LLC",1693.94,1972,APAC,FinancingCollateralServices,N,N
AdvisorShares,1693.57,2010,APAC,3.1,InvestmentServicing,Y
AdvisorShares,1693.57,2010,APAC,3.1,Custody,N
AdvisorShares,1693.57,2010,APAC,3.1,ETFSolutionsCost,Y
AdvisorShares,1693.57,2010,APAC,3.1,FundAccounting,N
AdvisorShares,1693.57,2010,APAC,3.1,RiskAnalytics,N
AdvisorShares,1693.57,2010,APAC,3.1,MultiAssetClassAnalytics,N
AdvisorShares,1693.57,2010,APAC,3.1,DigitalExperience,N
AdvisorShares,1693.57,2010,APAC,3.1,PortfolioSolutions,Y
AdvisorShares,1693.57,2010,APAC,3.1,FXServices,N
AdvisorShares,1693.57,2010,APAC,3.1,FinancingCollateralServices,N
Selected Funds,1685.53,1933,APAC,18,InvestmentServicing,Y
Selected Funds,1685.53,1933,APAC,18,Custody,N
Selected Funds,1685.53,1933,APAC,18,ETFSolutionsCost,Y
Selected Funds,1685.53,1933,APAC,18,FundAccounting,N
Selected Funds,1685.53,1933,APAC,18,RiskAnalytics,N
Selected Funds,1685.53,1933,APAC,18,MultiAssetClassAnalytics,N
Selected Funds,1685.53,1933,APAC,18,DigitalExperience,N
Selected Funds,1685.53,1933,APAC,18,PortfolioSolutions,Y
Selected Funds,1685.53,1933,APAC,18,FXServices,N
Selected Funds,1685.53,1933,APAC,18,FinancingCollateralServices,N
Plan Investment Fund,1670.73,1987,APAC,27.3,InvestmentServicing,Y
Plan Investment Fund,1670.73,1987,APAC,27.3,Custody,N
Plan Investment Fund,1670.73,1987,APAC,27.3,ETFSolutionsCost,Y
Plan Investment Fund,1670.73,1987,APAC,27.3,FundAccounting,N
Plan Investment Fund,1670.73,1987,APAC,27.3,RiskAnalytics,N
Plan Investment Fund,1670.73,1987,APAC,27.3,MultiAssetClassAnalytics,N
Plan Investment Fund,1670.73,1987,APAC,27.3,DigitalExperience,N
Plan Investment Fund,1670.73,1987,APAC,27.3,PortfolioSolutions,Y
Plan Investment Fund,1670.73,1987,APAC,27.3,FXServices,N
Plan Investment Fund,1670.73,1987,APAC,27.3,FinancingCollateralServices,N
Graniteshares,1618.89,2015,APAC,4.7,InvestmentServicing,Y
Graniteshares,1618.89,2015,APAC,4.7,Custody,N
Graniteshares,1618.89,2015,APAC,4.7,ETFSolutionsCost,Y
Graniteshares,1618.89,2015,APAC,4.7,FundAccounting,N
Graniteshares,1618.89,2015,APAC,4.7,RiskAnalytics,N
Graniteshares,1618.89,2015,APAC,4.7,MultiAssetClassAnalytics,N
Graniteshares,1618.89,2015,APAC,4.7,DigitalExperience,N
Graniteshares,1618.89,2015,APAC,4.7,PortfolioSolutions,Y
Graniteshares,1618.89,2015,APAC,4.7,FXServices,N
Graniteshares,1618.89,2015,APAC,4.7,FinancingCollateralServices,N
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,InvestmentServicing,Y
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,Custody,N
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,ETFSolutionsCost,Y
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,FundAccounting,N
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,RiskAnalytics,N
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,MultiAssetClassAnalytics,N
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,DigitalExperience,N
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,PortfolioSolutions,Y
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,FXServices,N
Boulder Growth & Income Fund,1568.67,1972,APAC,4.4,FinancingCollateralServices,N
Fairholme,1547.48,1999,APAC,21.1,InvestmentServicing,Y
Fairholme,1547.48,1999,APAC,21.1,Custody,N
Fairholme,1547.48,1999,APAC,21.1,ETFSolutionsCost,Y
Fairholme,1547.48,1999,APAC,21.1,FundAccounting,N
Fairholme,1547.48,1999,APAC,21.1,RiskAnalytics,N
Fairholme,1547.48,1999,APAC,21.1,MultiAssetClassAnalytics,N
Fairholme,1547.48,1999,APAC,21.1,DigitalExperience,N
Fairholme,1547.48,1999,APAC,21.1,PortfolioSolutions,Y
Fairholme,1547.48,1999,APAC,21.1,FXServices,N
Fairholme,1547.48,1999,APAC,21.1,FinancingCollateralServices,N
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,InvestmentServicing,Y
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,Custody,N
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,ETFSolutionsCost,Y
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,FundAccounting,N
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,RiskAnalytics,N
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,MultiAssetClassAnalytics,N
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,DigitalExperience,N
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,PortfolioSolutions,Y
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,FXServices,N
CAMBRIA ETF TRUST,1537.85,2013,APAC,7.1,FinancingCollateralServices,N
Sands Capital,1520.73,2010,APAC,7.6,InvestmentServicing,Y
Sands Capital,1520.73,2010,APAC,7.6,Custody,N
Sands Capital,1520.73,2010,APAC,7.6,ETFSolutionsCost,Y
Sands Capital,1520.73,2010,APAC,7.6,FundAccounting,N
Sands Capital,1520.73,2010,APAC,7.6,RiskAnalytics,N
Sands Capital,1520.73,2010,APAC,7.6,MultiAssetClassAnalytics,N
Sands Capital,1520.73,2010,APAC,7.6,DigitalExperience,N
Sands Capital,1520.73,2010,APAC,7.6,PortfolioSolutions,Y
Sands Capital,1520.73,2010,APAC,7.6,FXServices,N
Sands Capital,1520.73,2010,APAC,7.6,FinancingCollateralServices,N
Robo Global,1520.08,2013,APAC,2.6,InvestmentServicing,Y
Robo Global,1520.08,2013,APAC,2.6,Custody,N
Robo Global,1520.08,2013,APAC,2.6,ETFSolutionsCost,Y
Robo Global,1520.08,2013,APAC,2.6,FundAccounting,N
Robo Global,1520.08,2013,APAC,2.6,RiskAnalytics,N
Robo Global,1520.08,2013,APAC,2.6,MultiAssetClassAnalytics,N
Robo Global,1520.08,2013,APAC,2.6,DigitalExperience,N
Robo Global,1520.08,2013,APAC,2.6,PortfolioSolutions,Y
Robo Global,1520.08,2013,APAC,2.6,FXServices,N
Robo Global,1520.08,2013,APAC,2.6,FinancingCollateralServices,N
Strategy Shares,1519.6,2018,APAC,4.3,InvestmentServicing,Y
Strategy Shares,1519.6,2018,APAC,4.3,Custody,N
Strategy Shares,1519.6,2018,APAC,4.3,ETFSolutionsCost,Y
Strategy Shares,1519.6,2018,APAC,4.3,FundAccounting,N
Strategy Shares,1519.6,2018,APAC,4.3,RiskAnalytics,N
Strategy Shares,1519.6,2018,APAC,4.3,MultiAssetClassAnalytics,N
Strategy Shares,1519.6,2018,APAC,4.3,DigitalExperience,N
Strategy Shares,1519.6,2018,APAC,4.3,PortfolioSolutions,Y
Strategy Shares,1519.6,2018,APAC,4.3,FXServices,N
Strategy Shares,1519.6,2018,APAC,4.3,FinancingCollateralServices,N
Kinetics,1519.58,1996,APAC,16.3,InvestmentServicing,Y
Kinetics,1519.58,1996,APAC,16.3,Custody,N
Kinetics,1519.58,1996,APAC,16.3,ETFSolutionsCost,Y
Kinetics,1519.58,1996,APAC,16.3,FundAccounting,N
Kinetics,1519.58,1996,APAC,16.3,RiskAnalytics,N
Kinetics,1519.58,1996,APAC,16.3,MultiAssetClassAnalytics,N
Kinetics,1519.58,1996,APAC,16.3,DigitalExperience,N
Kinetics,1519.58,1996,APAC,16.3,PortfolioSolutions,Y
Kinetics,1519.58,1996,APAC,16.3,FXServices,N
Kinetics,1519.58,1996,APAC,16.3,FinancingCollateralServices,N
Rational Funds,1511.41,2001,APAC,3.2,InvestmentServicing,N
Rational Funds,1511.41,2001,APAC,3.2,Custody,Y
Rational Funds,1511.41,2001,APAC,3.2,ETFSolutionsCost,N
Rational Funds,1511.41,2001,APAC,3.2,FundAccounting,Y
Rational Funds,1511.41,2001,APAC,3.2,RiskAnalytics,Y
Rational Funds,1511.41,2001,APAC,3.2,MultiAssetClassAnalytics,N
Rational Funds,1511.41,2001,APAC,3.2,DigitalExperience,N
Rational Funds,1511.41,2001,APAC,3.2,PortfolioSolutions,N
Rational Funds,1511.41,2001,APAC,3.2,FXServices,N
Rational Funds,1511.41,2001,APAC,3.2,FinancingCollateralServices,N
Evoke,1501.62,2019,APAC,2.4,InvestmentServicing,N
Evoke,1501.62,2019,APAC,2.4,Custody,Y
Evoke,1501.62,2019,APAC,2.4,ETFSolutionsCost,N
Evoke,1501.62,2019,APAC,2.4,FundAccounting,Y
Evoke,1501.62,2019,APAC,2.4,RiskAnalytics,Y
Evoke,1501.62,2019,APAC,2.4,MultiAssetClassAnalytics,N
Evoke,1501.62,2019,APAC,2.4,DigitalExperience,N
Evoke,1501.62,2019,APAC,2.4,PortfolioSolutions,N
Evoke,1501.62,2019,APAC,2.4,FXServices,N
Evoke,1501.62,2019,APAC,2.4,FinancingCollateralServices,N
PMC Funds,1454.79,2007,APAC,8.5,InvestmentServicing,N
PMC Funds,1454.79,2007,APAC,8.5,Custody,Y
PMC Funds,1454.79,2007,APAC,8.5,ETFSolutionsCost,N
PMC Funds,1454.79,2007,APAC,8.5,FundAccounting,Y
PMC Funds,1454.79,2007,APAC,8.5,RiskAnalytics,Y
PMC Funds,1454.79,2007,APAC,8.5,MultiAssetClassAnalytics,N
PMC Funds,1454.79,2007,APAC,8.5,DigitalExperience,N
PMC Funds,1454.79,2007,APAC,8.5,PortfolioSolutions,N
PMC Funds,1454.79,2007,APAC,8.5,FXServices,N
PMC Funds,1454.79,2007,APAC,8.5,FinancingCollateralServices,N
Marsico Investment Fund,1453.74,1997,APAC,11,InvestmentServicing,N
Marsico Investment Fund,1453.74,1997,APAC,11,Custody,Y
Marsico Investment Fund,1453.74,1997,APAC,11,ETFSolutionsCost,N
Marsico Investment Fund,1453.74,1997,APAC,11,FundAccounting,Y
Marsico Investment Fund,1453.74,1997,APAC,11,RiskAnalytics,Y
Marsico Investment Fund,1453.74,1997,APAC,11,MultiAssetClassAnalytics,N
Marsico Investment Fund,1453.74,1997,APAC,11,DigitalExperience,N
Marsico Investment Fund,1453.74,1997,APAC,11,PortfolioSolutions,N
Marsico Investment Fund,1453.74,1997,APAC,11,FXServices,N
Marsico Investment Fund,1453.74,1997,APAC,11,FinancingCollateralServices,N
Cornerstone,1447.99,1973,APAC,16.3,InvestmentServicing,N
Cornerstone,1447.99,1973,APAC,16.3,Custody,Y
Cornerstone,1447.99,1973,APAC,16.3,ETFSolutionsCost,N
Cornerstone,1447.99,1973,APAC,16.3,FundAccounting,Y
Cornerstone,1447.99,1973,APAC,16.3,RiskAnalytics,Y
Cornerstone,1447.99,1973,APAC,16.3,MultiAssetClassAnalytics,N
Cornerstone,1447.99,1973,APAC,16.3,DigitalExperience,N
Cornerstone,1447.99,1973,APAC,16.3,PortfolioSolutions,N
Cornerstone,1447.99,1973,APAC,16.3,FXServices,N
Cornerstone,1447.99,1973,APAC,16.3,FinancingCollateralServices,N
Easterly Funds,1443.87,2006,APAC,9.4,InvestmentServicing,N
Easterly Funds,1443.87,2006,APAC,9.4,Custody,Y
Easterly Funds,1443.87,2006,APAC,9.4,ETFSolutionsCost,N
Easterly Funds,1443.87,2006,APAC,9.4,FundAccounting,Y
Easterly Funds,1443.87,2006,APAC,9.4,RiskAnalytics,Y
Easterly Funds,1443.87,2006,APAC,9.4,MultiAssetClassAnalytics,N
Easterly Funds,1443.87,2006,APAC,9.4,DigitalExperience,N
Easterly Funds,1443.87,2006,APAC,9.4,PortfolioSolutions,N
Easterly Funds,1443.87,2006,APAC,9.4,FXServices,N
Easterly Funds,1443.87,2006,APAC,9.4,FinancingCollateralServices,N
Axonic,1436.44,2019,APAC,2.4,InvestmentServicing,N
Axonic,1436.44,2019,APAC,2.4,Custody,Y
Axonic,1436.44,2019,APAC,2.4,ETFSolutionsCost,N
Axonic,1436.44,2019,APAC,2.4,FundAccounting,Y
Axonic,1436.44,2019,APAC,2.4,RiskAnalytics,Y
Axonic,1436.44,2019,APAC,2.4,MultiAssetClassAnalytics,N
Axonic,1436.44,2019,APAC,2.4,DigitalExperience,N
Axonic,1436.44,2019,APAC,2.4,PortfolioSolutions,N
Axonic,1436.44,2019,APAC,2.4,FXServices,N
Axonic,1436.44,2019,APAC,2.4,FinancingCollateralServices,N
Horizon Kinetics,1436.37,2021,APAC,1.4,InvestmentServicing,N
Horizon Kinetics,1436.37,2021,APAC,1.4,Custody,Y
Horizon Kinetics,1436.37,2021,APAC,1.4,ETFSolutionsCost,N
Horizon Kinetics,1436.37,2021,APAC,1.4,FundAccounting,Y
Horizon Kinetics,1436.37,2021,APAC,1.4,RiskAnalytics,Y
Horizon Kinetics,1436.37,2021,APAC,1.4,MultiAssetClassAnalytics,N
Horizon Kinetics,1436.37,2021,APAC,1.4,DigitalExperience,N
Horizon Kinetics,1436.37,2021,APAC,1.4,PortfolioSolutions,N
Horizon Kinetics,1436.37,2021,APAC,1.4,FXServices,N
Horizon Kinetics,1436.37,2021,APAC,1.4,FinancingCollateralServices,N
RiverPark Funds,1432.15,2010,US,10.9,InvestmentServicing,N
RiverPark Funds,1432.15,2010,US,10.9,Custody,Y
RiverPark Funds,1432.15,2010,US,10.9,ETFSolutionsCost,N
RiverPark Funds,1432.15,2010,US,10.9,FundAccounting,Y
RiverPark Funds,1432.15,2010,US,10.9,RiskAnalytics,Y
RiverPark Funds,1432.15,2010,US,10.9,MultiAssetClassAnalytics,N
RiverPark Funds,1432.15,2010,US,10.9,DigitalExperience,N
RiverPark Funds,1432.15,2010,US,10.9,PortfolioSolutions,N
RiverPark Funds,1432.15,2010,US,10.9,FXServices,N
RiverPark Funds,1432.15,2010,US,10.9,FinancingCollateralServices,N
Heartland,1424.34,1984,US,14.4,InvestmentServicing,N
Heartland,1424.34,1984,US,14.4,Custody,Y
Heartland,1424.34,1984,US,14.4,ETFSolutionsCost,N
Heartland,1424.34,1984,US,14.4,FundAccounting,Y
Heartland,1424.34,1984,US,14.4,RiskAnalytics,Y
Heartland,1424.34,1984,US,14.4,MultiAssetClassAnalytics,N
Heartland,1424.34,1984,US,14.4,DigitalExperience,N
Heartland,1424.34,1984,US,14.4,PortfolioSolutions,N
Heartland,1424.34,1984,US,14.4,FXServices,N
Heartland,1424.34,1984,US,14.4,FinancingCollateralServices,N
Simplify Asset Management,1409.49,2020,US,1.1,InvestmentServicing,N
Simplify Asset Management,1409.49,2020,US,1.1,Custody,Y
Simplify Asset Management,1409.49,2020,US,1.1,ETFSolutionsCost,N
Simplify Asset Management,1409.49,2020,US,1.1,FundAccounting,Y
Simplify Asset Management,1409.49,2020,US,1.1,RiskAnalytics,Y
Simplify Asset Management,1409.49,2020,US,1.1,MultiAssetClassAnalytics,N
Simplify Asset Management,1409.49,2020,US,1.1,DigitalExperience,N
Simplify Asset Management,1409.49,2020,US,1.1,PortfolioSolutions,N
Simplify Asset Management,1409.49,2020,US,1.1,FXServices,N
Simplify Asset Management,1409.49,2020,US,1.1,FinancingCollateralServices,N
Swan,1403.12,2012,US,5.4,InvestmentServicing,N
Swan,1403.12,2012,US,5.4,Custody,Y
Swan,1403.12,2012,US,5.4,ETFSolutionsCost,N
Swan,1403.12,2012,US,5.4,FundAccounting,Y
Swan,1403.12,2012,US,5.4,RiskAnalytics,Y
Swan,1403.12,2012,US,5.4,MultiAssetClassAnalytics,N
Swan,1403.12,2012,US,5.4,DigitalExperience,N
Swan,1403.12,2012,US,5.4,PortfolioSolutions,N
Swan,1403.12,2012,US,5.4,FXServices,N
Swan,1403.12,2012,US,5.4,FinancingCollateralServices,N
Jackson Square,1391.1,1993,US,13.2,InvestmentServicing,N
Jackson Square,1391.1,1993,US,13.2,Custody,Y
Jackson Square,1391.1,1993,US,13.2,ETFSolutionsCost,N
Jackson Square,1391.1,1993,US,13.2,FundAccounting,Y
Jackson Square,1391.1,1993,US,13.2,RiskAnalytics,Y
Jackson Square,1391.1,1993,US,13.2,MultiAssetClassAnalytics,N
Jackson Square,1391.1,1993,US,13.2,DigitalExperience,N
Jackson Square,1391.1,1993,US,13.2,PortfolioSolutions,N
Jackson Square,1391.1,1993,US,13.2,FXServices,N
Jackson Square,1391.1,1993,US,13.2,FinancingCollateralServices,N
Vident Financial,1387.7,2013,US,3,InvestmentServicing,N
Vident Financial,1387.7,2013,US,3,Custody,Y
Vident Financial,1387.7,2013,US,3,ETFSolutionsCost,N
Vident Financial,1387.7,2013,US,3,FundAccounting,Y
Vident Financial,1387.7,2013,US,3,RiskAnalytics,Y
Vident Financial,1387.7,2013,US,3,MultiAssetClassAnalytics,N
Vident Financial,1387.7,2013,US,3,DigitalExperience,N
Vident Financial,1387.7,2013,US,3,PortfolioSolutions,N
Vident Financial,1387.7,2013,US,3,FXServices,N
Vident Financial,1387.7,2013,US,3,FinancingCollateralServices,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,InvestmentServicing,8.8,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,Custody,N,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,ETFSolutionsCost,Y,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,FundAccounting,N,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,RiskAnalytics,Y,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,MultiAssetClassAnalytics,Y,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,DigitalExperience,N,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,PortfolioSolutions,N,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,FXServices,N,N
"Highland Capital Management Fund Advisors, L.P.",1382.49,1998,US,FinancingCollateralServices,N,N
Hambrecht & Quist,1376.55,1987,US,20.4,InvestmentServicing,N
Hambrecht & Quist,1376.55,1987,US,20.4,Custody,Y
Hambrecht & Quist,1376.55,1987,US,20.4,ETFSolutionsCost,N
Hambrecht & Quist,1376.55,1987,US,20.4,FundAccounting,Y
Hambrecht & Quist,1376.55,1987,US,20.4,RiskAnalytics,Y
Hambrecht & Quist,1376.55,1987,US,20.4,MultiAssetClassAnalytics,N
Hambrecht & Quist,1376.55,1987,US,20.4,DigitalExperience,N
Hambrecht & Quist,1376.55,1987,US,20.4,PortfolioSolutions,N
Hambrecht & Quist,1376.55,1987,US,20.4,FXServices,N
Hambrecht & Quist,1376.55,1987,US,20.4,FinancingCollateralServices,N
New Covenant,1375.41,1999,US,5.8,InvestmentServicing,N
New Covenant,1375.41,1999,US,5.8,Custody,Y
New Covenant,1375.41,1999,US,5.8,ETFSolutionsCost,N
New Covenant,1375.41,1999,US,5.8,FundAccounting,Y
New Covenant,1375.41,1999,US,5.8,RiskAnalytics,Y
New Covenant,1375.41,1999,US,5.8,MultiAssetClassAnalytics,N
New Covenant,1375.41,1999,US,5.8,DigitalExperience,N
New Covenant,1375.41,1999,US,5.8,PortfolioSolutions,N
New Covenant,1375.41,1999,US,5.8,FXServices,N
New Covenant,1375.41,1999,US,5.8,FinancingCollateralServices,N
Wealthfront,1340.34,2018,US,3,InvestmentServicing,N
Wealthfront,1340.34,2018,US,3,Custody,Y
Wealthfront,1340.34,2018,US,3,ETFSolutionsCost,N
Wealthfront,1340.34,2018,US,3,FundAccounting,Y
Wealthfront,1340.34,2018,US,3,RiskAnalytics,Y
Wealthfront,1340.34,2018,US,3,MultiAssetClassAnalytics,N
Wealthfront,1340.34,2018,US,3,DigitalExperience,N
Wealthfront,1340.34,2018,US,3,PortfolioSolutions,N
Wealthfront,1340.34,2018,US,3,FXServices,N
Wealthfront,1340.34,2018,US,3,FinancingCollateralServices,N
Third Avenue,1331.98,1990,US,6.6,InvestmentServicing,N
Third Avenue,1331.98,1990,US,6.6,Custody,Y
Third Avenue,1331.98,1990,US,6.6,ETFSolutionsCost,N
Third Avenue,1331.98,1990,US,6.6,FundAccounting,Y
Third Avenue,1331.98,1990,US,6.6,RiskAnalytics,Y
Third Avenue,1331.98,1990,US,6.6,MultiAssetClassAnalytics,N
Third Avenue,1331.98,1990,US,6.6,DigitalExperience,N
Third Avenue,1331.98,1990,US,6.6,PortfolioSolutions,N
Third Avenue,1331.98,1990,US,6.6,FXServices,N
Third Avenue,1331.98,1990,US,6.6,FinancingCollateralServices,N
Franklin Templeton Invts,1309.58,2017,US,2.3,InvestmentServicing,N
Franklin Templeton Invts,1309.58,2017,US,2.3,Custody,Y
Franklin Templeton Invts,1309.58,2017,US,2.3,ETFSolutionsCost,N
Franklin Templeton Invts,1309.58,2017,US,2.3,FundAccounting,Y
Franklin Templeton Invts,1309.58,2017,US,2.3,RiskAnalytics,Y
Franklin Templeton Invts,1309.58,2017,US,2.3,MultiAssetClassAnalytics,N
Franklin Templeton Invts,1309.58,2017,US,2.3,DigitalExperience,N
Franklin Templeton Invts,1309.58,2017,US,2.3,PortfolioSolutions,N
Franklin Templeton Invts,1309.58,2017,US,2.3,FXServices,N
Franklin Templeton Invts,1309.58,2017,US,2.3,FinancingCollateralServices,N
Crossmark Steward Funds,1305.28,1952,US,4.8,InvestmentServicing,N
Crossmark Steward Funds,1305.28,1952,US,4.8,Custody,Y
Crossmark Steward Funds,1305.28,1952,US,4.8,ETFSolutionsCost,N
Crossmark Steward Funds,1305.28,1952,US,4.8,FundAccounting,Y
Crossmark Steward Funds,1305.28,1952,US,4.8,RiskAnalytics,Y
Crossmark Steward Funds,1305.28,1952,US,4.8,MultiAssetClassAnalytics,N
Crossmark Steward Funds,1305.28,1952,US,4.8,DigitalExperience,N
Crossmark Steward Funds,1305.28,1952,US,4.8,PortfolioSolutions,N
Crossmark Steward Funds,1305.28,1952,US,4.8,FXServices,N
Crossmark Steward Funds,1305.28,1952,US,4.8,FinancingCollateralServices,N
Allspring Funds Management LLC,1291.59,2003,US,5.4,InvestmentServicing,N
Allspring Funds Management LLC,1291.59,2003,US,5.4,Custody,Y
Allspring Funds Management LLC,1291.59,2003,US,5.4,ETFSolutionsCost,N
Allspring Funds Management LLC,1291.59,2003,US,5.4,FundAccounting,Y
Allspring Funds Management LLC,1291.59,2003,US,5.4,RiskAnalytics,Y
Allspring Funds Management LLC,1291.59,2003,US,5.4,MultiAssetClassAnalytics,N
Allspring Funds Management LLC,1291.59,2003,US,5.4,DigitalExperience,N
Allspring Funds Management LLC,1291.59,2003,US,5.4,PortfolioSolutions,N
Allspring Funds Management LLC,1291.59,2003,US,5.4,FXServices,N
Allspring Funds Management LLC,1291.59,2003,US,5.4,FinancingCollateralServices,N
IVA Funds,1279.94,2008,US,12.5,InvestmentServicing,N
IVA Funds,1279.94,2008,US,12.5,Custody,Y
IVA Funds,1279.94,2008,US,12.5,ETFSolutionsCost,N
IVA Funds,1279.94,2008,US,12.5,FundAccounting,Y
IVA Funds,1279.94,2008,US,12.5,RiskAnalytics,Y
IVA Funds,1279.94,2008,US,12.5,MultiAssetClassAnalytics,N
IVA Funds,1279.94,2008,US,12.5,DigitalExperience,N
IVA Funds,1279.94,2008,US,12.5,PortfolioSolutions,N
IVA Funds,1279.94,2008,US,12.5,FXServices,N
IVA Funds,1279.94,2008,US,12.5,FinancingCollateralServices,N
Defiance ETFs,1271.41,2018,US,3.1,InvestmentServicing,N
Defiance ETFs,1271.41,2018,US,3.1,Custody,Y
Defiance ETFs,1271.41,2018,US,3.1,ETFSolutionsCost,N
Defiance ETFs,1271.41,2018,US,3.1,FundAccounting,Y
Defiance ETFs,1271.41,2018,US,3.1,RiskAnalytics,Y
Defiance ETFs,1271.41,2018,US,3.1,MultiAssetClassAnalytics,N
